#width: 32
p d birth death 
2 2 7.37405 7.3735
2 2 7.37362 7.37349
2 2 7.38171 7.3734
2 2 7.37354 7.37331
2 2 7.37369 7.3733
2 2 7.37708 7.37317
2 2 7.37369 7.37311
2 2 7.37346 7.37307
2 2 7.37343 7.37289
2 2 7.37328 7.37289
2 2 7.37319 7.37267
2 2 7.37372 7.37264
2 2 7.37316 7.37258
2 2 7.37333 7.37241
2 2 7.37405 7.37238
2 2 7.37246 7.37234
2 2 7.3736 7.3723
2 2 7.38201 7.37214
2 2 7.37345 7.37213
2 2 7.37218 7.37211
2 2 7.37325 7.37197
2 2 7.37318 7.37196
2 2 7.37209 7.37189
2 2 7.37217 7.37183
2 2 7.37295 7.37181
2 2 7.37298 7.3718
2 2 7.37369 7.37176
2 2 7.37662 7.37171
2 2 7.37207 7.37151
2 2 7.37164 7.3715
2 2 7.37317 7.37146
2 2 7.37936 7.37142
2 2 7.37205 7.37137
2 2 7.37366 7.37136
2 2 7.37347 7.37128
2 2 7.37333 7.3712
2 2 7.3721 7.37116
2 2 7.37238 7.37109
2 2 7.3716 7.37105
2 2 7.37162 7.37092
2 2 7.37318 7.37072
2 2 7.3707 7.37068
2 2 7.3721 7.37067
2 2 7.37069 7.37066
2 2 7.37329 7.37057
2 2 7.37106 7.37056
2 2 7.37045 7.37041
2 2 7.37613 7.37037
2 2 7.37085 7.37031
2 2 7.37334 7.37028
2 2 7.37091 7.37022
2 2 7.40447 7.37019
2 2 7.3711 7.37017
2 2 7.37018 7.37011
2 2 7.37115 7.37008
2 2 7.37362 7.37007
2 2 7.37341 7.37005
2 2 7.37227 7.37002
2 2 7.37353 7.36992
2 2 7.37365 7.36989
2 2 7.37005 7.36989
2 2 7.37075 7.36988
2 2 7.37026 7.36985
2 2 7.3736 7.36985
2 2 7.37313 7.36975
2 2 7.37292 7.36966
2 2 7.37345 7.3696
2 2 7.37363 7.36957
2 2 7.37171 7.36954
2 2 7.37349 7.36951
2 2 7.37345 7.36944
2 2 7.37372 7.36931
2 2 7.3735 7.36931
2 2 7.37052 7.36929
2 2 7.37304 7.36912
2 2 7.37034 7.36911
2 2 7.37078 7.36905
2 2 7.37373 7.36897
2 2 7.37136 7.36897
2 2 7.37 7.36893
2 2 7.36976 7.36883
2 2 7.37223 7.36877
2 2 7.37208 7.36875
2 2 7.38227 7.36874
2 2 7.37254 7.36871
2 2 7.37135 7.36868
2 2 7.37132 7.36858
2 2 7.37233 7.36855
2 2 7.37362 7.36848
2 2 7.37123 7.36848
2 2 7.36847 7.36846
2 2 7.37103 7.36844
2 2 7.37022 7.3684
2 2 7.37289 7.3684
2 2 7.37318 7.36836
2 2 7.36867 7.36834
2 2 7.3687 7.36831
2 2 7.37272 7.36828
2 2 7.37013 7.36827
2 2 7.36892 7.36826
2 2 7.37284 7.36826
2 2 7.36828 7.36814
2 2 7.37053 7.36809
2 2 7.36898 7.36806
2 2 7.37352 7.36805
2 2 7.37277 7.36803
2 2 7.37011 7.368
2 2 7.36937 7.36789
2 2 7.36921 7.36767
2 2 7.36919 7.36765
2 2 7.37355 7.36752
2 2 7.37023 7.36743
2 2 7.37076 7.36734
2 2 7.37106 7.36733
2 2 7.36737 7.36733
2 2 7.37052 7.36733
2 2 7.36814 7.36731
2 2 7.36822 7.36718
2 2 7.37129 7.36716
2 2 7.37167 7.36713
2 2 7.36721 7.3671
2 2 7.36917 7.36691
2 2 7.3689 7.3669
2 2 7.37285 7.36688
2 2 7.37094 7.36683
2 2 7.37156 7.36673
2 2 7.37359 7.36669
2 2 7.36823 7.36653
2 2 7.36656 7.36649
2 2 7.37037 7.36646
2 2 7.37394 7.36642
2 2 7.37003 7.36641
2 2 7.36901 7.3664
2 2 7.37055 7.36637
2 2 7.37105 7.36633
2 2 7.36814 7.36632
2 2 7.36696 7.36625
2 2 7.36921 7.36619
2 2 7.3667 7.36609
2 2 7.3724 7.36608
2 2 7.37328 7.36601
2 2 7.3737 7.36598
2 2 7.37273 7.36596
2 2 7.37154 7.3658
2 2 7.37155 7.36577
2 2 7.37328 7.36576
2 2 7.3725 7.36562
2 2 7.37255 7.36562
2 2 7.37094 7.36561
2 2 7.37207 7.36558
2 2 7.36818 7.36531
2 2 7.37068 7.36525
2 2 7.37295 7.36523
2 2 7.36998 7.36521
2 2 7.36713 7.36517
2 2 7.36727 7.36506
2 2 7.37215 7.36501
2 2 7.36949 7.36501
2 2 7.36637 7.36501
2 2 7.37375 7.36492
2 2 7.37155 7.36488
2 2 7.36575 7.36471
2 2 7.36581 7.36468
2 2 7.37054 7.36465
2 2 7.3767 7.36454
2 2 7.36934 7.36446
2 2 7.36718 7.36431
2 2 7.41192 7.36427
2 2 7.36753 7.3642
2 2 7.37325 7.36413
2 2 7.36898 7.3641
2 2 7.36503 7.36407
2 2 7.37338 7.36402
2 2 7.37364 7.36402
2 2 7.3717 7.36401
2 2 7.37211 7.36393
2 2 7.37363 7.36376
2 2 7.36721 7.36374
2 2 7.37249 7.36372
2 2 7.37295 7.36368
2 2 7.36651 7.36348
2 2 7.3732 7.36329
2 2 7.36424 7.36321
2 2 7.36834 7.36317
2 2 7.3687 7.36299
2 2 7.37282 7.36294
2 2 7.37314 7.36287
2 2 7.3717 7.36264
2 2 7.3709 7.36261
2 2 7.37273 7.36249
2 2 7.37087 7.3623
2 2 7.37065 7.36215
2 2 7.3652 7.3621
2 2 7.36585 7.36205
2 2 7.36392 7.362
2 2 7.36589 7.36199
2 2 7.37773 7.36197
2 2 7.36481 7.36185
2 2 7.36721 7.36154
2 2 7.37204 7.36142
2 2 7.36121 7.36117
2 2 7.37201 7.36114
2 2 7.37591 7.36107
2 2 7.36329 7.36087
2 2 7.36989 7.36054
2 2 7.37229 7.36052
2 2 7.37287 7.36046
2 2 7.36751 7.36035
2 2 7.36205 7.36034
2 2 7.37238 7.36023
2 2 7.36782 7.36013
2 2 7.3704 7.36005
2 2 7.36512 7.35991
2 2 7.3669 7.35983
2 2 7.37594 7.35976
2 2 7.37085 7.35974
2 2 7.3711 7.35973
2 2 7.36556 7.35972
2 2 7.36496 7.35969
2 2 7.37146 7.3595
2 2 7.36922 7.35944
2 2 7.46104 7.35937
2 2 7.37299 7.35934
2 2 7.36607 7.3593
2 2 7.3657 7.35929
2 2 7.37208 7.35926
2 2 7.36266 7.35913
2 2 7.36853 7.35871
2 2 7.4752 7.35854
2 2 7.36014 7.35841
2 2 7.37242 7.35841
2 2 7.36928 7.35834
2 2 7.3726 7.35797
2 2 7.37219 7.35771
2 2 7.37143 7.3577
2 2 7.36102 7.35711
2 2 7.37262 7.35706
2 2 7.36967 7.35665
2 2 7.36763 7.35663
2 2 7.36271 7.35657
2 2 7.37148 7.35647
2 2 7.37 7.35643
2 2 7.35983 7.3562
2 2 7.36097 7.35616
2 2 7.36652 7.35602
2 2 7.36447 7.35576
2 2 7.36932 7.35512
2 2 7.37081 7.35512
2 2 7.37343 7.35492
2 2 7.36972 7.35487
2 2 7.37286 7.35482
2 2 7.37151 7.35477
2 2 7.36882 7.35467
2 2 7.36983 7.35457
2 2 7.36756 7.3544
2 2 7.36859 7.35437
2 2 7.35603 7.35428
2 2 7.36626 7.3539
2 2 7.36881 7.35385
2 2 7.37429 7.35372
2 2 7.37172 7.35352
2 2 7.36815 7.35349
2 2 7.37136 7.35333
2 2 7.57181 7.35323
2 2 7.37352 7.3532
2 2 7.35796 7.35308
2 2 7.37232 7.35281
2 2 7.35748 7.35279
2 2 7.3668 7.35273
2 2 7.36088 7.35233
2 2 7.36877 7.35227
2 2 7.36161 7.35217
2 2 7.35944 7.352
2 2 7.36983 7.3518
2 2 7.35989 7.35177
2 2 7.37338 7.35143
2 2 7.36927 7.35133
2 2 7.43883 7.35114
2 2 7.36744 7.35107
2 2 7.36862 7.35098
2 2 7.36943 7.35089
2 2 7.35459 7.35066
2 2 7.36446 7.35039
2 2 7.3734 7.3503
2 2 7.36742 7.35001
2 2 7.36834 7.35
2 2 7.3546 7.34995
2 2 7.3837 7.34929
2 2 7.36539 7.34907
2 2 7.36712 7.34905
2 2 7.37263 7.34901
2 2 7.36661 7.34899
2 2 7.36287 7.34885
2 2 7.36816 7.34856
2 2 7.36909 7.34852
2 2 7.37233 7.34844
2 2 7.37291 7.34826
2 2 7.3681 7.34817
2 2 7.3666 7.34793
2 2 7.36682 7.34779
2 2 7.36176 7.34771
2 2 7.37288 7.34768
2 2 7.37357 7.34765
2 2 7.37007 7.34759
2 2 7.36623 7.34748
2 2 7.36836 7.34733
2 2 7.37292 7.34662
2 2 7.35738 7.3466
2 2 7.3602 7.34629
2 2 7.3699 7.34596
2 2 7.36861 7.34589
2 2 7.38348 7.34588
2 2 7.36913 7.34586
2 2 7.36886 7.34585
2 2 7.35412 7.34527
2 2 7.37035 7.34526
2 2 7.3717 7.34516
2 2 7.35692 7.34515
2 2 7.36637 7.34501
2 2 7.35695 7.34479
2 2 7.35034 7.34473
2 2 7.36331 7.34466
2 2 7.36885 7.34451
2 2 7.37302 7.3445
2 2 7.35334 7.34427
2 2 7.37214 7.34421
2 2 7.37347 7.34406
2 2 7.37061 7.34394
2 2 7.37278 7.34384
2 2 7.37161 7.34363
2 2 7.36671 7.34359
2 2 7.36601 7.34328
2 2 7.34959 7.34309
2 2 7.45271 7.34274
2 2 7.37204 7.34269
2 2 7.35578 7.34241
2 2 7.37259 7.34238
2 2 7.54189 7.34216
2 2 7.68342 7.34205
2 2 7.37073 7.34196
2 2 7.35795 7.34176
2 2 7.36893 7.34121
2 2 7.3712 7.34094
2 2 7.37438 7.34069
2 2 7.37237 7.34061
2 2 7.37207 7.34049
2 2 7.37367 7.34041
2 2 7.3441 7.34035
2 2 7.37196 7.34013
2 2 7.34091 7.33994
2 2 7.36875 7.33989
2 2 7.37085 7.33983
2 2 7.39697 7.33969
2 2 7.3689 7.33957
2 2 7.37006 7.3392
2 2 7.34008 7.33862
2 2 7.37297 7.33852
2 2 7.37162 7.33851
2 2 7.37135 7.3385
2 2 7.36929 7.33847
2 2 7.47489 7.33846
2 2 7.37087 7.33815
2 2 7.36607 7.33765
2 2 7.35909 7.33761
2 2 7.37249 7.33749
2 2 7.37212 7.33733
2 2 7.36331 7.33732
2 2 7.37111 7.33683
2 2 7.37174 7.33631
2 2 7.36659 7.33588
2 2 7.34343 7.33582
2 2 7.3667 7.33546
2 2 7.36859 7.33544
2 2 7.36839 7.33534
2 2 7.35179 7.33524
2 2 7.36163 7.33512
2 2 7.3376 7.33496
2 2 7.37112 7.33426
2 2 7.35148 7.3339
2 2 7.36794 7.33343
2 2 7.34861 7.33336
2 2 7.36432 7.33312
2 2 7.3621 7.33168
2 2 7.37404 7.33161
2 2 7.37259 7.3316
2 2 7.36968 7.33132
2 2 7.37067 7.33123
2 2 7.36578 7.33078
2 2 7.36763 7.32901
2 2 7.36673 7.32892
2 2 7.37022 7.32799
2 2 7.3496 7.32747
2 2 7.37123 7.32717
2 2 7.3734 7.3271
2 2 7.36972 7.32708
2 2 7.36552 7.32648
2 2 7.37326 7.32645
2 2 7.37144 7.32641
2 2 7.36645 7.32634
2 2 7.42592 7.32607
2 2 7.36267 7.32605
2 2 7.36104 7.3258
2 2 7.35813 7.32577
2 2 7.37153 7.32537
2 2 7.33433 7.32531
2 2 7.36669 7.32483
2 2 7.35695 7.32477
2 2 7.37316 7.32474
2 2 7.37086 7.32471
2 2 7.37403 7.3247
2 2 7.37305 7.32454
2 2 7.35698 7.32442
2 2 7.35995 7.32423
2 2 7.35469 7.32376
2 2 7.35334 7.3235
2 2 7.34388 7.32282
2 2 7.3534 7.32267
2 2 7.37226 7.32201
2 2 7.37016 7.32152
2 2 7.39368 7.32106
2 2 7.37244 7.32104
2 2 7.36807 7.32068
2 2 7.37145 7.32049
2 2 7.36658 7.31945
2 2 7.36983 7.31906
2 2 7.36856 7.31904
2 2 7.35059 7.31901
2 2 7.33789 7.31882
2 2 7.33789 7.31776
2 2 7.36663 7.3172
2 2 7.37085 7.31709
2 2 7.36953 7.31708
2 2 7.36253 7.31674
2 2 7.36333 7.31664
2 2 7.37252 7.31546
2 2 7.367 7.31543
2 2 7.33773 7.31498
2 2 7.3711 7.31494
2 2 7.37155 7.31468
2 2 7.36818 7.31447
2 2 7.3679 7.31396
2 2 7.37182 7.31326
2 2 7.36701 7.31254
2 2 7.37183 7.31249
2 2 7.37083 7.31178
2 2 7.36987 7.31103
2 2 7.36637 7.311
2 2 7.36132 7.31092
2 2 7.37305 7.31033
2 2 7.36755 7.30992
2 2 7.37354 7.30988
2 2 7.448 7.30966
2 2 7.36947 7.30939
2 2 7.35059 7.30928
2 2 7.40091 7.30924
2 2 7.3689 7.30881
2 2 7.36803 7.30845
2 2 7.37041 7.30649
2 2 7.36582 7.30631
2 2 7.37006 7.30571
2 2 7.359 7.30539
2 2 7.37048 7.30534
2 2 7.37311 7.30474
2 2 7.37166 7.3043
2 2 7.32499 7.30325
2 2 7.37316 7.3029
2 2 7.36606 7.30282
2 2 7.32561 7.3018
2 2 7.36418 7.30129
2 2 7.36824 7.30118
2 2 7.37062 7.30101
2 2 7.53142 7.30098
2 2 7.36443 7.2991
2 2 7.37376 7.29795
2 2 7.37182 7.29781
2 2 7.37018 7.29749
2 2 7.37373 7.29721
2 2 7.37363 7.29681
2 2 7.37106 7.29669
2 2 7.35444 7.29584
2 2 7.37318 7.29574
2 2 7.35945 7.29517
2 2 7.36098 7.29513
2 2 7.37331 7.29463
2 2 7.37147 7.29462
2 2 7.35117 7.29387
2 2 7.37009 7.29158
2 2 7.36811 7.29134
2 2 7.36552 7.29116
2 2 7.37182 7.29002
2 2 7.37035 7.28998
2 2 7.37168 7.28946
2 2 7.37217 7.28938
2 2 7.37197 7.28906
2 2 7.37326 7.28836
2 2 7.37352 7.28802
2 2 7.36831 7.28774
2 2 7.36694 7.28749
2 2 7.36994 7.28735
2 2 7.37212 7.2871
2 2 7.37212 7.28704
2 2 7.37005 7.28641
2 2 7.38936 7.28587
2 2 7.36007 7.28568
2 2 7.37792 7.28487
2 2 7.34435 7.28452
2 2 7.37265 7.28381
2 2 7.36731 7.28352
2 2 7.374 7.28211
2 2 7.40654 7.28191
2 2 7.36578 7.28139
2 2 7.37155 7.28135
2 2 7.3714 7.28113
2 2 7.37334 7.28012
2 2 7.37021 7.28006
2 2 7.37058 7.27909
2 2 7.30974 7.27898
2 2 7.36843 7.27761
2 2 7.36952 7.27707
2 2 7.35336 7.27577
2 2 7.35917 7.27364
2 2 7.37392 7.27212
2 2 7.36891 7.2716
2 2 7.36579 7.27033
2 2 7.37238 7.26889
2 2 7.37741 7.26767
2 2 7.37181 7.26657
2 2 7.61133 7.26549
2 2 7.36971 7.26488
2 2 7.37172 7.26304
2 2 7.37273 7.26247
2 2 7.36436 7.25991
2 2 7.37291 7.25828
2 2 7.37319 7.25796
2 2 7.37208 7.25768
2 2 7.36761 7.25491
2 2 7.35894 7.25452
2 2 7.36698 7.25416
2 2 7.37247 7.25385
2 2 7.3689 7.25323
2 2 7.37255 7.25251
2 2 7.36731 7.25149
2 2 7.37257 7.25044
2 2 7.37294 7.2503
2 2 7.36926 7.24965
2 2 7.35574 7.24605
2 2 7.36768 7.24573
2 2 7.53537 7.24569
2 2 7.36546 7.24445
2 2 7.3634 7.2411
2 2 7.36867 7.23218
2 2 7.36988 7.23125
2 2 7.37194 7.23108
2 2 7.3256 7.23074
2 2 7.37153 7.23044
2 2 7.37296 7.22935
2 2 7.37117 7.22934
2 2 7.37183 7.22858
2 2 7.36747 7.22772
2 2 7.45229 7.22632
2 2 7.36991 7.22606
2 2 7.36922 7.22561
2 2 7.36659 7.22457
2 2 7.33797 7.22238
2 2 7.36881 7.2204
2 2 7.39566 7.22015
2 2 7.37313 7.2176
2 2 7.3725 7.21689
2 2 7.37291 7.20982
2 2 7.37366 7.20869
2 2 7.37663 7.20866
2 2 7.36383 7.20423
2 2 7.37256 7.20334
2 2 7.37121 7.19989
2 2 7.5055 7.19467
2 2 7.45239 7.19401
2 2 7.37156 7.19047
2 2 7.363 7.18825
2 2 7.31993 7.18669
2 2 7.36849 7.18556
2 2 7.36957 7.18371
2 2 7.37161 7.18193
2 2 7.41812 7.17934
2 2 7.37113 7.17367
2 2 7.36731 7.16954
2 2 7.37246 7.16592
2 2 7.37279 7.16563
2 2 7.3742 7.16076
2 2 7.37183 7.15967
2 2 7.27923 7.1589
2 2 7.36859 7.15841
2 2 7.37256 7.15745
2 2 7.36774 7.1548
2 2 7.37074 7.15251
2 2 7.37367 7.15204
2 2 7.369 7.14534
2 2 7.37011 7.13941
2 2 7.3712 7.12993
2 2 7.37198 7.11641
2 2 7.37247 7.10711
2 2 7.37128 7.10254
2 2 7.37126 7.0931
2 2 7.3717 7.07805
2 2 7.46449 7.04977
2 2 7.42426 7.03542
2 2 7.37138 7.02945
2 2 7.372 7.01454
2 2 7.37233 7.00853
2 2 7.45312 -inf
2 2 7.37291 -inf
2 2 7.37273 -inf
